"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","Count_Person","2000","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30668,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2001","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30502,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2002","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30712,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2003","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30993,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2004","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31103,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2005","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31003,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2006","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30808,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2007","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30682,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2008","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31110,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2009","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30857,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2010","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31387,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2011","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32165,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2012","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32391,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2013","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32605,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2014","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32501,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2015","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32644,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2016","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32456,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2017","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32106,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32044,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2019","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32038,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2020","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31849,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2021","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31973,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2022","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31740,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31555,"Total Population"
