"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2017","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1505,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2018","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1629,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2019","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1656,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2020","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1732,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1891,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenByNaturalization","2022","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1896,"US Citizens by Naturalization"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2011","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",613,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2012","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",717,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2013","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",812,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2014","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",893,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2015","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1054,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2016","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1229,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2017","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1278,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2018","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1255,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2019","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1173,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2020","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",968,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",973,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_NotAUSCitizen","2022","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",826,"Population Who Are Not US Citizens"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2011","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",388,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2012","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",388,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2013","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",459,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2014","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",522,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2015","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",522,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2016","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",507,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2017","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",544,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2018","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",521,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2019","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",412,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2020","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",547,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",548,"US Citizens Born Abroad to American Parents"
"geoId/02110","","Juneau City and Borough","Count_Person_USCitizenBornAbroadOfAmericanParents","2022","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",416,"US Citizens Born Abroad to American Parents"
