"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-08","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-10","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1991-12","BLS_LAUS","https://www.bls.gov/lau/","","","",7.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-01","BLS_LAUS","https://www.bls.gov/lau/","","","",8.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-02","BLS_LAUS","https://www.bls.gov/lau/","","","",8.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-03","BLS_LAUS","https://www.bls.gov/lau/","","","",7.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-04","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-06","BLS_LAUS","https://www.bls.gov/lau/","","","",6.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-07","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-08","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-09","BLS_LAUS","https://www.bls.gov/lau/","","","",6.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-10","BLS_LAUS","https://www.bls.gov/lau/","","","",6.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1992-12","BLS_LAUS","https://www.bls.gov/lau/","","","",7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-01","BLS_LAUS","https://www.bls.gov/lau/","","","",7.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-02","BLS_LAUS","https://www.bls.gov/lau/","","","",7.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-06","BLS_LAUS","https://www.bls.gov/lau/","","","",6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-08","BLS_LAUS","https://www.bls.gov/lau/","","","",5.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-10","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1993-12","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-01","BLS_LAUS","https://www.bls.gov/lau/","","","",7.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-02","BLS_LAUS","https://www.bls.gov/lau/","","","",7.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-03","BLS_LAUS","https://www.bls.gov/lau/","","","",7.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-04","BLS_LAUS","https://www.bls.gov/lau/","","","",6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-10","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-11","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1994-12","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-10","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1995-12","BLS_LAUS","https://www.bls.gov/lau/","","","",6.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-01","BLS_LAUS","https://www.bls.gov/lau/","","","",7.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-02","BLS_LAUS","https://www.bls.gov/lau/","","","",7.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-03","BLS_LAUS","https://www.bls.gov/lau/","","","",7.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-10","BLS_LAUS","https://www.bls.gov/lau/","","","",5.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1996-12","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-01","BLS_LAUS","https://www.bls.gov/lau/","","","",7.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-02","BLS_LAUS","https://www.bls.gov/lau/","","","",7.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-03","BLS_LAUS","https://www.bls.gov/lau/","","","",7.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-06","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-07","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-10","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-11","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1997-12","BLS_LAUS","https://www.bls.gov/lau/","","","",5.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-07","BLS_LAUS","https://www.bls.gov/lau/","","","",4.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-10","BLS_LAUS","https://www.bls.gov/lau/","","","",6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1998-12","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-06","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-07","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-10","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-11","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","1999-12","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-01","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-02","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-03","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-04","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-06","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-07","BLS_LAUS","https://www.bls.gov/lau/","","","",4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-10","BLS_LAUS","https://www.bls.gov/lau/","","","",4.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-11","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2000-12","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-01","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-02","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-03","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-04","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-06","BLS_LAUS","https://www.bls.gov/lau/","","","",4.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-07","BLS_LAUS","https://www.bls.gov/lau/","","","",3.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-08","BLS_LAUS","https://www.bls.gov/lau/","","","",3.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-10","BLS_LAUS","https://www.bls.gov/lau/","","","",4.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-11","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2001-12","BLS_LAUS","https://www.bls.gov/lau/","","","",5.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-05","BLS_LAUS","https://www.bls.gov/lau/","","","",4.9,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-07","BLS_LAUS","https://www.bls.gov/lau/","","","",4.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-08","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-09","BLS_LAUS","https://www.bls.gov/lau/","","","",4.6,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-10","BLS_LAUS","https://www.bls.gov/lau/","","","",5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-11","BLS_LAUS","https://www.bls.gov/lau/","","","",5.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2002-12","BLS_LAUS","https://www.bls.gov/lau/","","","",5.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.4,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-03","BLS_LAUS","https://www.bls.gov/lau/","","","",6.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-04","BLS_LAUS","https://www.bls.gov/lau/","","","",5.7,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-05","BLS_LAUS","https://www.bls.gov/lau/","","","",5.3,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-06","BLS_LAUS","https://www.bls.gov/lau/","","","",5.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-07","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-08","BLS_LAUS","https://www.bls.gov/lau/","","","",5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-09","BLS_LAUS","https://www.bls.gov/lau/","","","",5.1,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-10","BLS_LAUS","https://www.bls.gov/lau/","","","",5.5,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-11","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2003-12","BLS_LAUS","https://www.bls.gov/lau/","","","",6.2,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2004-01","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
"geoId/02110","","Juneau City and Borough","UnemploymentRate_Person","2004-02","BLS_LAUS","https://www.bls.gov/lau/","","","",6.8,"Unemployment Rate of a Population"
