"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-05","BLS_LAUS","https://www.bls.gov/lau/","","","",16553,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17042,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-07","BLS_LAUS","https://www.bls.gov/lau/","","","",17462,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-08","BLS_LAUS","https://www.bls.gov/lau/","","","",17672,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17039,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-10","BLS_LAUS","https://www.bls.gov/lau/","","","",16169,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-11","BLS_LAUS","https://www.bls.gov/lau/","","","",15812,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1994-12","BLS_LAUS","https://www.bls.gov/lau/","","","",15390,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-01","BLS_LAUS","https://www.bls.gov/lau/","","","",15304,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-02","BLS_LAUS","https://www.bls.gov/lau/","","","",15247,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-03","BLS_LAUS","https://www.bls.gov/lau/","","","",15572,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-04","BLS_LAUS","https://www.bls.gov/lau/","","","",16416,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-05","BLS_LAUS","https://www.bls.gov/lau/","","","",16983,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17120,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18209,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18210,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17645,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-10","BLS_LAUS","https://www.bls.gov/lau/","","","",16770,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-11","BLS_LAUS","https://www.bls.gov/lau/","","","",16432,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1995-12","BLS_LAUS","https://www.bls.gov/lau/","","","",16027,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-01","BLS_LAUS","https://www.bls.gov/lau/","","","",15828,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-02","BLS_LAUS","https://www.bls.gov/lau/","","","",15949,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-03","BLS_LAUS","https://www.bls.gov/lau/","","","",16249,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-04","BLS_LAUS","https://www.bls.gov/lau/","","","",16645,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-05","BLS_LAUS","https://www.bls.gov/lau/","","","",17229,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17526,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18609,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18567,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17856,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17041,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-11","BLS_LAUS","https://www.bls.gov/lau/","","","",16495,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1996-12","BLS_LAUS","https://www.bls.gov/lau/","","","",16321,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-01","BLS_LAUS","https://www.bls.gov/lau/","","","",16250,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-02","BLS_LAUS","https://www.bls.gov/lau/","","","",16406,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-03","BLS_LAUS","https://www.bls.gov/lau/","","","",16812,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-04","BLS_LAUS","https://www.bls.gov/lau/","","","",16814,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-05","BLS_LAUS","https://www.bls.gov/lau/","","","",17541,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17806,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18670,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18757,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-09","BLS_LAUS","https://www.bls.gov/lau/","","","",18179,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17053,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-11","BLS_LAUS","https://www.bls.gov/lau/","","","",16725,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1997-12","BLS_LAUS","https://www.bls.gov/lau/","","","",16506,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-01","BLS_LAUS","https://www.bls.gov/lau/","","","",15819,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-02","BLS_LAUS","https://www.bls.gov/lau/","","","",15869,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-03","BLS_LAUS","https://www.bls.gov/lau/","","","",16328,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-04","BLS_LAUS","https://www.bls.gov/lau/","","","",16367,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-05","BLS_LAUS","https://www.bls.gov/lau/","","","",17105,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17539,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18186,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18414,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17714,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-10","BLS_LAUS","https://www.bls.gov/lau/","","","",16899,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-11","BLS_LAUS","https://www.bls.gov/lau/","","","",16656,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1998-12","BLS_LAUS","https://www.bls.gov/lau/","","","",16156,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-01","BLS_LAUS","https://www.bls.gov/lau/","","","",15834,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-02","BLS_LAUS","https://www.bls.gov/lau/","","","",16047,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-03","BLS_LAUS","https://www.bls.gov/lau/","","","",16185,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-04","BLS_LAUS","https://www.bls.gov/lau/","","","",16547,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-05","BLS_LAUS","https://www.bls.gov/lau/","","","",17417,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-06","BLS_LAUS","https://www.bls.gov/lau/","","","",17952,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18884,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18623,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-09","BLS_LAUS","https://www.bls.gov/lau/","","","",18304,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17114,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-11","BLS_LAUS","https://www.bls.gov/lau/","","","",16684,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","1999-12","BLS_LAUS","https://www.bls.gov/lau/","","","",16452,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-01","BLS_LAUS","https://www.bls.gov/lau/","","","",17945,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-02","BLS_LAUS","https://www.bls.gov/lau/","","","",18079,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-03","BLS_LAUS","https://www.bls.gov/lau/","","","",18080,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-04","BLS_LAUS","https://www.bls.gov/lau/","","","",17949,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-05","BLS_LAUS","https://www.bls.gov/lau/","","","",18325,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-06","BLS_LAUS","https://www.bls.gov/lau/","","","",18692,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18616,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18099,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17781,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17602,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-11","BLS_LAUS","https://www.bls.gov/lau/","","","",17595,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2000-12","BLS_LAUS","https://www.bls.gov/lau/","","","",17715,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-01","BLS_LAUS","https://www.bls.gov/lau/","","","",17754,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-02","BLS_LAUS","https://www.bls.gov/lau/","","","",17706,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-03","BLS_LAUS","https://www.bls.gov/lau/","","","",17798,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-04","BLS_LAUS","https://www.bls.gov/lau/","","","",17704,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-05","BLS_LAUS","https://www.bls.gov/lau/","","","",18058,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-06","BLS_LAUS","https://www.bls.gov/lau/","","","",18283,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18637,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18327,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17980,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17969,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-11","BLS_LAUS","https://www.bls.gov/lau/","","","",17801,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2001-12","BLS_LAUS","https://www.bls.gov/lau/","","","",18076,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-01","BLS_LAUS","https://www.bls.gov/lau/","","","",17773,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-02","BLS_LAUS","https://www.bls.gov/lau/","","","",17925,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-03","BLS_LAUS","https://www.bls.gov/lau/","","","",17848,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-04","BLS_LAUS","https://www.bls.gov/lau/","","","",18009,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-05","BLS_LAUS","https://www.bls.gov/lau/","","","",18407,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-06","BLS_LAUS","https://www.bls.gov/lau/","","","",18333,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18675,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18310,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-09","BLS_LAUS","https://www.bls.gov/lau/","","","",17956,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17622,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-11","BLS_LAUS","https://www.bls.gov/lau/","","","",17608,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2002-12","BLS_LAUS","https://www.bls.gov/lau/","","","",17583,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-01","BLS_LAUS","https://www.bls.gov/lau/","","","",17773,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-02","BLS_LAUS","https://www.bls.gov/lau/","","","",17902,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-03","BLS_LAUS","https://www.bls.gov/lau/","","","",17887,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-04","BLS_LAUS","https://www.bls.gov/lau/","","","",18012,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-05","BLS_LAUS","https://www.bls.gov/lau/","","","",18438,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-06","BLS_LAUS","https://www.bls.gov/lau/","","","",18937,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18796,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18353,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-09","BLS_LAUS","https://www.bls.gov/lau/","","","",18196,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-10","BLS_LAUS","https://www.bls.gov/lau/","","","",17679,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-11","BLS_LAUS","https://www.bls.gov/lau/","","","",17748,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2003-12","BLS_LAUS","https://www.bls.gov/lau/","","","",17604,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-01","BLS_LAUS","https://www.bls.gov/lau/","","","",17860,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-02","BLS_LAUS","https://www.bls.gov/lau/","","","",17846,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-03","BLS_LAUS","https://www.bls.gov/lau/","","","",17867,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-04","BLS_LAUS","https://www.bls.gov/lau/","","","",17823,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-05","BLS_LAUS","https://www.bls.gov/lau/","","","",18235,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-06","BLS_LAUS","https://www.bls.gov/lau/","","","",18372,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-07","BLS_LAUS","https://www.bls.gov/lau/","","","",18587,"Population in the Labor Force"
"geoId/02110","","Juneau City and Borough","Count_Person_InLaborForce","2004-08","BLS_LAUS","https://www.bls.gov/lau/","","","",18035,"Population in the Labor Force"
